name,wording,uid,voice,tags
dlg_occupy_turned_heroes_start_02,"Treason! You dare to stand against your goddess-chosen King? That shall be your death! Strike them down, brave warriors!",9502,16,
dlg_pain_camp_end_01,"Ha ha ha, how do you like that, Tanos? Ahem, I mean, the Inspiring-Me Evil’s army had laid waste to the outpost. Now it continued marauding through the country on its way to free Thalya.",3861,1,
dlg_pain_camp_end_02,"You will pay for that, vile pack! The Goddess will purify you and the flames will cleanse you!",6332,3,
dlg_pain_camp_start_01,The Thirsting-For-Revenge Evil’s troops had discovered one of the heroes’ outposts. They knew what they had to do…,3860,1,
dlg_pain_city_end_01,Thalya was almost within reach of the Coming-To-The-Rescue Evil’s army. Now was a really good time to think about what to do about Tanos…,3874,1,
dlg_pain_city_start_01,"Tanos' fortress was not far away. Nothing more stood in the way of Thalya’s liberation! Well, except for the mighty Tanos, of course…",3872,1,
dlg_pain_cityspawner_activate_fallback_combat_01,What? The village was wiped out? Those miserable dogs! Whoever fails in the fight against evil must have been possessed by evil! It is time for my personal guards to go out and once and for all destroy those evil monsters!,6293,3,
dlg_pain_cityspawner_activate_fallback_sensor_01,Evil is approaching my fortress? Enough! My personal guards will deal with this stain on the Overworld and drive the evil back into its holes!,6292,3,
dlg_pain_cityspawner_activate_info_01,"Enough! It’s time to send my personal guards to deal with that evil filth in the Underground! Go, men, despair not and destroy the Dungeon!",3871,3,
dlg_pain_entrance_found_dungeon_01,The Plowing-Through-The-Underground Evil had discovered another exit to the Overworld. This could prove very useful for delivering fresh supplies!,6295,1,
dlg_pain_entrance_found_outside_01,The Exploring Evil had discovered a Dungeon entrance in the Overworld! Apparently there was another entrance to the Dungeon! This could prove very useful for bringing supplies to the front.,6294,1,
dlg_pain_first_hub_start_01,The Thirsting-For-Evil Evil’s army had reached an island of the Good. But it wouldn’t remain one for long!,3862,1,
dlg_pain_intro_01,"Do not resist the Light, daughter. Purify your soul!",3855,3,
dlg_pain_intro_02,Argh! Ahhh!,6309,2,
dlg_pain_intro_03,"Father, why are you doing this? These are not good deeds!",6310,9,
dlg_pain_intro_04,"You will know, daughter! Soon you will know…",6311,3,
dlg_pain_intro_05,"The capture of Thalya and her immediate torture, I mean purification – sorry, one occasionally slips up with these religious fanatics – strengthened the heroes’ morale. They assumed that Good would now win.",6312,1,
dlg_pain_intro_06,"But they did not know about the Dungeon growing in the Underground. Even without Thalya, the Seductive Evil still had some influence and powerful creatures.",6313,1,
dlg_pain_intro_07,The Evil set about raising an army. An army that would free Thalya!,6314,1,
dlg_pain_intro_08,"Hmm, do we really have to? I mean, okay, she's funny and all that, but she takes away a lot of my narration time, which I could fill with brilliant monologues instead. Or I could recite a poem! Did I ever tell you the story about how I rode a bicycle over my own toe…?",6315,1,
dlg_pain_intro_09,"Yeah yeah, okay okay, you don’t have to threaten me. We'll get her back, fine…",6316,1,
dlg_pain_mission_caption,Light And Shadow,5596,1,
dlg_pain_mission_description,Tanos had captured Thalya. But the Ominous Evil still had some influence and built a Dungeon very close by…,5614,1,
dlg_pain_outro_01,"Daughter, don’t do that. Do not let evil take hold of you again! Stay with me!",3856,3,
dlg_pain_outro_02,"Thanks, but I can do without your conversion by torture. But I won’t forget it! You will pay for that!",6348,9,
dlg_pain_outro_03,And that’s what my GOOD side has to say!,6349,2,
dlg_pain_outro_04,"With these words, Thalya threw herself on the Dungeonheart and was teleported away by the Tactical Evil. Thalya was still no match for Tanos!",6350,1,
dlg_pain_outro_05,But the Sly Evil already had a plan…,6351,1,
dlg_pain_outro_lose_01,The Neurasthenic Evil had not been able to free Thalya in time. Tanos then brainwashed her into turning Good again. And so the Inhibited Evil’s campaign came to its inglorious… END!,3858,1,
dlg_pain_outro_lose_death_01,"The Benighted Evil had liberated Thalya, only to let her die on the way to the Dungeonheart. The separation meant that she couldn’t simply be revived… Sad, but true…",6404,1,
dlg_pain_outro_lose_dh_01,"The Loss-Making Evil had let its Dungeonheart be destroyed, ending up as piles of shards on the ground. Sad but true…",3857,1,
dlg_pain_prot_escape_random_01,I… must… reach the Dungeonheart!,6343,2,
dlg_pain_prot_escape_random_02,Must reach… Dungeonheart!,6364,2,
dlg_pain_prot_escape_random_03,Can’t let… Tanos… catch me… again!,6365,2,
dlg_pain_prot_escape_random_04,There was a Spell that would take me directly to the… Throne Room…,6366,2,
dlg_pain_prot_reached_01,"Do I really have to do EVERYTHING myself? I'm busy trying to convert my foster daughter to Good through severe torture, can’t you see that?",6342,3,
dlg_pain_prot_reached_02,"So be it! You’ll be easy prey. For the Goddess! Die, scum!",6344,3,
dlg_pain_prot_reached_03,Tanos threw himself at the Absolute Evil’s army. He wouldn’t need long to deal with them. But he was distracted and Thalya was able to free herself from his mental Prison!,6345,1,
dlg_pain_prot_reached_04,Must… flee… Must reach the Dungeonheart…,6346,2,
dlg_pain_second_hub_start_01,The Ruthless Evil’s army had discovered a small island of Good and now decided to pay it a short “visit”!,3865,1,
dlg_pain_spawn_firstwave_fallback_01,"What’s that? Evil scum pollute the Overworld. Go, my faithful, deal with the matter!",6289,3,
dlg_pain_spawn_firstwave_fallback_02,"The stomping of the Incautious Evil’s army had not gone unnoticed. From now on, heroes would be entering the Dungeon!",6331,1,
dlg_pain_spawn_firstwave_info_01,"There are evil creatures in the Underground? Go, my faithful, cleanse that place and destroy the evil scum!",3859,3,
dlg_pain_spawn_firstwave_info_02,The Lethargic Evil’s presence was no longer undetected. Heroes would henceforth be visiting the Dungeon!,6330,1,
dlg_pain_thanoschatter_idle_random_01,"Oh Thalya. Why did it have to come to this? I remember when I found you, as if it were yesterday. We had just attacked your clan’s village and slaughtered everything in the name of Light when Grimli heard a whimper. He wanted to kill you then and there, but I said to him: “No, this child can be saved!” And so I took you from your mother’s cold, dead hands and raised you from then on! Ah, those were the days!",6369,3,
dlg_pain_thanoschatter_idle_random_02,"Oh, Thalya! Why oh why did you kill Grimli? I mean, okay, he was a grumpy old racist who wanted to cut your head off when you were a baby and always insulted you, but that's no reason, is it?",6244,3,
dlg_pain_thanoschatter_idle_random_03,"Those were the days, back when we fought side by side, Thalya. Remember when we captured that Orc tribe and Grimli and Yaina used them as living chessmen? You asked me if that wasn’t evil, and I made you copy the Holy Scripture a hundred times as punishment?",6367,3,
dlg_pain_thanoschatter_idle_random_04,"I can still remember when you were small and asked about your parents, Thalya. Grimli wanted to tell you how we cold-bloodedly slaughtered them, but I wouldn’t let him. Oh, if only you would appreciate that!",6368,3,
dlg_pain_thanoschatter_idle_random_05,"Why did you kill all my comrades, Thalya? Don’t you see how evil that deed was? Grimli, the racist dwarf, Yaina, the capitalist Mage who would have sold her grandma for a little money, and Elric the Pretty who would have traded a human life for a mirror in an instant. Why did you become so evil?",6376,3,
dlg_pain_thanoschatter_idle_random_06,"I should have known that you would one day return to evil! Back then I refused to dominate your mind, and instead tried to teach you. I have scourged and punished you, let you go hungry, and gave you nothing but the Holy Scriptures to read, just the way the Goddess likes. But you were never able to appreciate that the way a servant of the Good should.",6377,3,
dlg_pain_thanoschatter_idle_random_07,"Despair not, daughter. My Spell will completely dominate you and drive the evil out. Once you are completely under my command, you will be free from the hold of evil. Then, in my name, you can take an army and destroy the evil in its own lair!",6375,3,
dlg_pain_third_hub_start_01,"The Marauding Evil had discovered another island of Good. Psh, they should be really be better hidden if they don’t want them to be plundered, burned and desecrated. Well, that’s just the way those do-gooders are.",3869,1,
dlg_pain_timer_half_info_01,"The rattling of Thalya’s breath was not a good sign. It was impossible to say how much longer she could hold on, but definitely not too long… *cough* *cough* half-time *cough*",3875,1,
dlg_pain_timer_lastchance_info_01,"Hey, you, Thalya’s going to kick the bucket soon! If you still plan on doing something, then do it NOW!",3877,1,
dlg_pain_timer_quarter_info_01,"Thalya would not be able to take much more “purification”, that was certain! The Deadline-Facing Evil had to hurry!",3876,1,
dlg_pain_tortured_random_01_01,"Renounce evil and return to the Light, daughter!",6359,3,
dlg_pain_tortured_random_01_02,"Where there is Light, there is also Darkness! ARGH!",3952,2,
dlg_pain_tortured_random_02_01,"Turn back to Good, my child!",6352,3,
dlg_pain_tortured_random_02_02,"Unfortunately, I’m finding the torture just a little distracting. ARGH!",6354,2,
dlg_pain_tortured_random_03_01,You need to question and confine your evil essence. Turn to the Light!,6353,3,
dlg_pain_tortured_random_03_02,"Not a chance, the Dark Side has cookies! Argh!",6358,2,
dlg_pain_tortured_random_04_01,"Drive the evil from your thoughts and let the Goddess into your heart again, daughter!",6357,3,
dlg_pain_tortured_random_04_02,Evil will triumph! I read the walkthrough! ARGH!,6356,2,
dlg_pain_tortured_random_05_01,"Despair not and turn away from evil, my child. The Goddess will forgive you!",6355,3,
dlg_pain_tortured_random_05_02,The Goddess can kiss my arse! I prefer to stay evil! Argh!,6360,2,
dlg_pain_tortured_random_06,Good doesn’t stand a chance! Vader for President! Argh!,6363,2,
dlg_pain_tortured_random_07,"May I briefly tell you about my Lord and Master, the Absolute Evil? ARGH!",6362,2,
dlg_pain_tortured_random_08,Why doesn’t the Good have any problems with torture? ARGH!,6361,2,
dlg_pain_village_end_01,"The Merciless Evil had briefly explained to the villagers that it really only wanted to rescue Thalya. But, seeing as how its army was already there, it razed the village to the ground anyway.",3868,1,
dlg_pain_village_end_02,"You wicked, despicable creature! May you forever burn in hell! Good shall prevail!",6336,3,
dlg_pain_village_start_01,The Pillaging Evil’s army marched toward the village! And definitely not to buy cheap meats and sausages…,3867,1,
dlg_pain_villagespawner_activate_fallback_combat_01,"Concerned citizens from the nearby village had heard of the army camp’s destruction. Extremely troubled, they therefore decided to arm themselves and go on the offensive!",6291,1,
dlg_pain_villagespawner_activate_fallback_combat_02,"Excellent, confront the evil, chase it back into the Underground and then let us purify the ground with cleansing fire!",6335,3,
dlg_pain_villagespawner_activate_fallback_sensor_01,The Advancing Evil’s army marched towards a small nearby village. The citizens there fearfully armed themselves and attempted to go on the offensive!,6290,1,
